meeting_date,sentiment_score
1993-03-23,-0.041618235
1993-05-18,-0.0082856165
1993-07-07,0.00753681
1993-08-17,-0.021104302
1993-09-21,0.0020206221
1993-11-16,-0.06006045
1993-12-21,-0.023470204
1994-02-04,0.09123688
1994-03-22,0.06883474
1994-05-17,0.13504572
1994-07-06,0.10497726
1994-08-16,0.038929984
1994-09-27,0.07027686
1994-11-15,0.041410934
1994-12-20,0.06843268
1995-02-01,0.03384128
1995-03-28,0.002018685
1995-05-23,-0.016085519
1995-07-06,-0.03647728
1995-08-22,-0.07924076
1995-09-26,0.007257749
1995-11-15,-0.0334928
1995-12-19,-0.03901672
1996-01-31,0.0075590946
1996-03-26,-0.070176
1996-05-21,-0.058024686
1996-07-03,-0.009538027
1996-08-20,-0.031201907
1996-09-24,-0.025731495
1996-11-13,-0.008232956
1996-12-17,-0.0312232
1997-02-05,-0.036132984
1997-03-25,0.0006585161
1997-05-20,0.0051137903
1997-07-02,-0.0107207615
1997-08-19,-0.023404652
1997-09-30,-0.029570054
1997-11-12,-0.024934199
1997-12-16,-0.038491987
1998-02-04,-0.0036605336
1998-03-31,-0.01632401
1998-05-19,-0.025020847
1998-07-01,-0.002505885
1998-08-18,-0.018166196
1998-09-29,-0.020244699
1998-11-17,-0.14569564
1998-12-22,-0.09582932
1999-02-03,-0.015944894
1999-03-30,0.009683847
1999-05-18,-0.051623426
1999-06-30,0.006788244
1999-08-24,0.061839994
1999-10-05,0.027060961
1999-11-16,0.0054710894
1999-12-21,-0.039132245
2000-02-02,0.04379023
2000-03-21,0.044761047
2000-05-16,0.038335197
2000-06-28,0.019955048
2000-08-22,-0.023718739
2000-10-03,-0.03658966
2000-11-15,-0.014921456
2000-12-19,-0.02208201
2001-01-31,-0.10051144
2001-03-20,-0.1258644
2001-05-15,-0.16688196
2001-06-27,-0.15465713
2001-08-21,-0.08777337
2001-10-02,-0.2924773
2001-11-06,-0.24690625
2001-12-11,-0.14412986
2002-01-30,-0.047308292
2002-03-19,-0.016067665
2002-05-07,-0.02983276
2002-06-26,-0.04719953
2002-08-13,-0.025396653
2002-09-24,-0.0115838805
